num_feature_0,num_feature_1,num_feature_2,num_feature_3,num_feature_4,num_feature_5,num_feature_6,num_feature_7,num_feature_8,num_feature_9,num_feature_10,num_feature_11,num_feature_12,num_feature_13,num_feature_14,num_feature_15,num_feature_16,num_feature_17,num_feature_18,num_feature_19,num_feature_20,num_feature_21,num_feature_22,num_feature_23,num_feature_24,num_feature_25,num_feature_26,num_feature_27,num_feature_28,num_feature_29,num_feature_30,num_feature_31,num_feature_32,num_feature_33,num_feature_34,num_feature_35,num_feature_36,num_feature_37,num_feature_38,num_feature_39,num_feature_40,num_feature_41,num_feature_42,num_feature_43,num_feature_44,num_feature_45,num_feature_46,num_feature_47,num_feature_48,num_feature_49,gender,job_role,city,classification_target
1.2967844805068267,1.6242448798173843,-1.7014352225909024,1.9144242852413225,2.291331696862168,-1.2853989778334296,0.060932066447217714,-2.2057549493843203,-0.6711757261599964,4.349961348121366,4.845742543325144,-2.521112233790052,-1.9349348343564756,-2.2416756026191527,0.9599663437990721,0.07714175631519635,-1.334457076910175,0.9850795519730822,-0.8104906457352647,-1.856885761672363,-1.9829037666248701,-5.756350745213351,0.7298264345456617,-5.500955076644651,2.927368898218181,1.164371303416937,3.3674883433700833,-0.47214633397244804,-0.6667936022751275,7.387244368050979,1.551779919298436,3.854170776076086,-0.6388887655643724,-1.7234114286806292,3.3539218995779327,-0.9166420194219062,1.0509051689347577,1.3746469865141788,-0.1231438320758409,0.18619662487080457,-1.440353180237751,13.08669074002987,6.677700934424408,-3.7655566382749006,14.522137551350195,-1.0789711580235268,-0.3346197046571146,4.920558056827825,-7.614495984786876,-2.297221947141394,Male,Doctor,Chicago,1
-3.0177734322140397,0.4461140985983494,-0.5875357849791466,-0.028871736008494908,-4.266461844572608,-0.06956898601191353,5.264936810302634,-2.45979211926201,0.5092692236918854,5.954571746784388,4.699928883239009,-0.5648893644677646,-1.3780532565189636,1.384939855963983,-1.0457106472694933,-0.4346235762006521,0.5948566185791082,-0.018613354083096178,1.4431248691137584,0.4891038714774222,-0.41950667937065866,-3.6284660556080706,1.7168974461534028,-3.7087893215318397,-0.8802622518266464,0.8355732885102264,2.0948885736135114,0.17735365775491632,0.4481534001069268,10.759072477607496,-0.9663275642986852,1.3957273341015424,0.6217604421231091,2.4821057897208147,4.299097916661346,-1.5235954481592393,0.7143103295997947,3.989795953105445,-1.7481268924270448,2.1486517084476966,-0.5761518445801661,3.28462272489331,-3.0001245786293285,-2.447122653042795,5.416665533990894,-0.6849546863132987,-0.9636897256181444,2.4060875440206937,-2.5920746313071144,-0.5674357416480813,Female,Artist,Houston,0
2.1998067655010587,5.949545957034483,1.0743378776770285,2.5507088782189653,4.599309298237424,-0.7165143575559285,-6.82029772378683,-1.0279730143574972,-1.8906766595688473,-0.622827694672303,-19.398257325696015,-0.29885027550765186,3.569391915084531,6.042053399684664,-0.8711899537846677,0.17602763667750973,-1.6801860381237288,2.0261959771939675,2.9221404746981894,3.9779081191169468,-0.9084700343013888,-0.5271476332602127,0.6253262632955047,-5.26349006148438,0.8320430459296209,0.7176951701866363,-1.3550874051509167,0.9918267143381206,-0.7930133267901562,-2.2103361868786946,1.281611111525853,-0.5532598815238665,-0.32410908299910274,-1.165439938424158,2.9112090458857125,-0.38459483841515774,-0.08914798782034095,-1.1661647167592746,5.073493092996395,-2.2186111677925906,-0.08660284646784855,8.89644343381412,-2.181304425550166,-5.143085490070404,-5.0795575621617495,-4.933969998328525,0.3529365418446809,1.5750214312790258,1.7252131784964821,1.8247884274782429,Male,Engineer,Los Angeles,0
6.705731147692323,2.9721023052420414,-1.0146665421668333,1.5452049928856635,1.2027653174573634,-0.6364493029919832,6.516029722859002,-0.972282812629507,-4.949821346525903,9.361149627179238,-12.089823730188918,-3.897583402044787,-6.5611368803016905,0.7136929549613669,0.7272752145736213,-0.7461687718984609,-1.5231923386619508,-0.8639628998930726,-0.09252265775924307,-1.27886401224132,-1.2407887786442438,-3.7397078919041777,0.845194474970161,-8.073652693691601,0.274344774888692,0.2705399693578785,0.7775064190065901,0.818146085625209,-1.7798124288041977,4.648051385538256,-0.9411167450740053,0.25121832102641894,1.1671938661292574,-12.81843837666078,2.6040732943769487,1.4735817353580956,-1.840254653257505,-11.37913038482441,6.717780534100061,-1.0741708228316673,0.7133866028361099,17.801762668321842,0.014915915085023768,-4.206190585747105,6.494306306044506,-7.296285705735245,2.1620801807409196,0.3296874496794806,-5.209867354192461,-3.4186903169455136,Male,Engineer,Houston,1
0.24056911144608528,2.2353458233734216,1.4834705607162808,-2.3635024017380464,-2.903612974000877,1.9902627599588392,17.058229111071327,-0.5690725971865924,-4.890263988518392,13.079722402208846,7.8683103805682215,-2.9235343908229505,-2.517232696146455,3.006151032048874,0.8663177015078825,0.792547854016627,0.8569390184588251,-0.022610053667901843,1.9020813459054589,-0.1196165675694767,-0.482475444945274,-4.41211521024697,0.3939836431741297,5.434901255773271,-1.352660995101244,0.18898664574364774,1.7944193039037213,-0.09132890269891217,0.4845902276849122,16.95100658446199,-0.30907923894350625,-2.1454391737914316,-1.3033425866855917,0.05741713957893779,3.1632429389409844,0.3812138743848172,-2.106877890149133,1.0839181620136813,-6.473043942004714,-0.5878932528256027,-4.060896260932472,15.842105532516056,-5.999961637659397,-0.38083308006591865,4.427921604475863,-1.67442455878289,1.9735368959351094,-4.486453418200453,-2.5461358023352685,-0.8500803651271831,Male,Engineer,Houston,0
-0.9661145531907702,5.959461724335546,-0.46537222608852075,-2.2654972859743996,3.1936367746704812,-5.462724448935206,0.5125450218860328,-0.07588766313573381,-1.574597053640924,-1.906610179349197,-3.524158345371825,2.584549597611754,-3.3939259369589863,0.8528451753834883,-0.0812386476348047,0.8553770810259596,1.371345057265286,-0.9207033396866707,-0.6555238588851933,0.7321689181787492,-0.5193677110823623,-3.7538393835844257,0.07979135720240657,6.615087529897927,-0.18406714465843874,1.1333765723184925,-0.03270491658744534,0.2968814960997085,1.101489152071668,-1.2659045577577657,-1.0978201582457976,-6.473462896938993,0.4948260207117803,0.23249441076029176,3.644748222630203,0.44166251155440733,1.128265698178955,-4.568024875814819,4.081757370138548,0.16377773071557922,1.6028947895088341,17.33881066590436,2.4761621623092456,-1.6248094699265805,2.472606421750134,-21.68203838196592,0.718451846602924,-1.890781794800318,2.2139060346799533,1.704494546460971,Female,Engineer,Chicago,1
-0.6449012083007433,2.437990989010215,0.6999533570192012,-0.29186864350854913,-2.860005567186056,1.7586964309111912,-3.5004714355963973,-1.8346441646832286,2.667713188934645,7.055674507546195,2.071551895533856,-0.307562187658162,0.2345351590706064,-3.514254279704811,-0.7108901786657875,0.6102235632110339,1.975732840864278,-1.2074553821845717,1.345764021179644,-0.28919751350357203,-1.369530489384829,-0.612750478642602,-0.7879509566025552,2.9298675328817403,-0.828857008980842,1.926275237011487,0.11870634620849185,-1.843051026465278,-0.6009576288967384,-7.624262664170793,-0.027558706080547547,-1.9854434108817978,0.04512983998831258,-7.561828144902061,3.0931748009699978,-1.2169305069601424,-1.0716305127955148,-0.6085070874025418,-1.5244282648852008,-1.7326606360776702,1.6640475759765954,5.048446274271009,-3.580333827719917,-1.1624451995787508,5.746436100316986,-3.076271445559166,0.5354259563028727,3.2979288561895164,-4.335133977902634,-1.7254616402259273,Male,Teacher,Houston,0
-2.928433234213273,3.7326245213090763,0.10026196086219899,-1.102034661022432,4.908327206603547,2.7602691340913914,-9.870955104921077,-0.9877537646813943,-3.807591335006584,-0.20080196125743058,1.4778049711275705,-1.7364337746689462,4.295238111697534,3.3385124997235227,0.14860207254766208,0.8106067760958019,-1.547636661391854,-0.10848556183914913,2.4793429676142917,-2.430007942236143,-1.8566363116534432,-1.5618938432231109,3.0137932827179963,13.057581809381853,0.35755864573026036,1.4990316054819934,-2.091858972721411,0.4303648628345135,-0.011316583385804865,2.2117570853772595,-0.6311183737934328,-2.0665410637429265,-0.3763044235140291,-3.9729141627974123,1.736448620360946,0.8206642269566928,-0.6860822894443216,-4.473838779895278,-0.6777620265047741,-2.7677380360111488,-1.0556638990384504,22.266331899538795,0.3872794907148065,-4.023726474973872,7.900888160730684,0.016462563196907885,-1.9165916687190976,-7.354845094202375,0.18824558618325526,-2.912525889485068,Male,Engineer,Chicago,0
-2.0219437809126775,1.4143269599730448,1.3034463001058052,0.009931132675121468,1.2668555939386357,-1.4440333242785663,-7.200959938987271,-5.503428918835819,-0.7339879293126101,-9.584667506810359,15.422467111227203,1.6781233501570236,3.235777964273365,-0.019478935009475062,0.16807143897726065,-1.6069010137807576,-1.8014030612923067,-0.8164571438462908,2.569940278433816,-3.1879596451620413,1.331481826457523,-2.4825539238896437,-0.6193557462112576,8.68570166954287,0.25003096551164994,1.548665843194722,2.052152341719394,0.03399869933980326,1.6476439522251198,-4.435631200789808,-3.448042914238091,1.1388901535576672,0.8618876757412228,4.373739629954656,-3.612978311634965,-1.4335998175166091,-0.6904741421912183,2.448775543029287,-3.064257043245326,2.436987925532364,4.477093263758022,-1.9628337784683456,6.5224495649985785,1.1646700840879851,8.36494491759831,5.507911121499698,-0.4023123411840358,-4.076226902889321,0.5955994080337191,2.027248282459759,Male,Teacher,New York,0
-3.2688884920190393,-2.681023602928186,0.7927651436443759,0.2836281748827516,1.7613725064790957,-0.4024574181264131,-14.643945631061364,-0.24560692632443804,-3.23877148698554,-2.205807956893267,2.383343755584405,3.0681232820595494,3.598016442146453,-3.6595658043985377,-0.5862355743997301,-1.658113254578297,0.20431140726310737,-0.40156696358559274,4.071567956753329,-3.7256090697796687,0.5516477064252365,2.5826383361290324,0.11898642139500626,-2.5423472544288654,0.34237508962750735,0.9910713165974248,2.607458777275442,-0.5145535836545869,0.20540077260191011,-9.520851097723831,-0.14546158926992317,-1.337476522143272,-1.1104791217562398,-3.349681833093058,0.6521052008619176,1.6623666696104846,0.7406840039235968,9.35290502199053,4.833272888711996,1.5489740229690727,3.8670139745513614,13.281108630610635,-2.4818881827765598,2.0449639833036106,3.7366894393274594,1.1296186720309505,-0.8529070671409017,1.2482316139010061,0.36558801597774027,0.9274294098551937,Female,Teacher,New York,0
